SOC	Ecell/V
42.15530751	3.6393955
42.15423336	3.6393611
42.15315921	3.6394222
42.15208506	3.6393228
42.1510109	3.6394222
42.14993676	3.6393192
42.1488626	3.6393075
42.14778845	3.6393495
42.14671429	3.6392961
42.14564013	3.6392922
42.14456597	3.6393342
42.14349181	3.6392694
42.14241764	3.6393266
42.14134348	3.6393266
42.14026931	3.6394145
42.13919514	3.6393418
42.13812097	3.6392999
42.1370468	3.6393075
42.13597263	3.6393037
42.13489846	3.6392159
42.13382428	3.6392922
42.1327501	3.6392961
42.13167592	3.6392655
42.13060174	3.6393955
42.12952756	3.6393266
42.12845338	3.6392159
42.1273792	3.6392121
42.12630502	3.6392236
42.12523085	3.6391511
42.12415668	3.6391854
42.1230825	3.6392198
42.12200833	3.6392045
42.12093416	3.6392388
42.11985999	3.6391473
42.11878582	3.6392007
42.11771165	3.6392198
42.11663748	3.6391969
42.1155633	3.639174
42.11448913	3.6392388
42.11341495	3.6392236
42.11234078	3.6391168
42.1112666	3.6392503
42.11019243	3.6390786
42.10911825	3.6391206
42.10804408	3.6392236
42.10696991	3.639071
42.10589575	3.6390672
42.10482158	3.6392159
42.10374742	3.6390481
42.10267326	3.6391969
42.1015991	3.639132
42.10052494	3.6390939
42.09945079	3.639071
42.09837663	3.6391091
42.09730247	3.6391206
42.09622832	3.6390901
42.09515417	3.6390634
42.09408002	3.6390519
42.09300586	3.6390634
42.09193171	3.6390214
42.09085755	3.6390939
42.0897834	3.6390748
42.08870924	3.639029
42.08763508	3.639071
42.08656092	3.6390138
42.08548675	3.6390252
42.08441258	3.6390519
42.08333842	3.6390595
42.08226425	3.6390023
42.08119008	3.6389871
42.08011592	3.6389985
42.07904176	3.6389527
42.07796759	3.6389143
42.07689342	3.6389832
42.07581925	3.6390214
42.07474508	3.639029
42.07367091	3.6389184
42.07259673	3.638968
42.07152257	3.6389451
42.07044841	3.6388571
42.06937424	3.6390023
42.06830008	3.6389832
42.06722591	3.6389184
42.06615175	3.6389375
42.0650776	3.63888
42.06400345	3.6388876
42.0629293	3.63888
42.06185514	3.6388876
42.06078099	3.6388495
42.05970683	3.6389871
42.05863268	3.6388495
42.05755852	3.6388953
42.05648435	3.6389146
42.05541019	3.6388304
42.05433604	3.6389258
42.05326188	3.6388876
42.05218773	3.6388457
42.05111358	3.6388342
42.05003943	3.6388495
42.04896528	3.6388113
42.04789113	3.6388686
42.04681699	3.6387961
42.04574284	3.6388342
42.0446687	3.6388609
42.04359456	3.6387923
42.04252041	3.6387579
42.04144626	3.6387389
42.04037211	3.6388381
42.03929796	3.6387961
42.03822381	3.6387656
42.03714966	3.6387618
42.03607552	3.6387808
42.03500137	3.6387732
42.03392723	3.6387274
42.03285309	3.6387541
42.03177894	3.6387846
42.03070478	3.6386893
42.02963063	3.6387618
42.02855648	3.6387351
42.02748232	3.6387808
42.02640817	3.6387427
42.02533401	3.6386778
42.02425985	3.6387351
42.02318569	3.6387427
42.02211154	3.6387465
42.02103738	3.6387312
42.01996323	3.6386778
42.01888907	3.6387427
42.01781492	3.6387656
42.01674076	3.6385939
42.01566661	3.6386549
42.01459246	3.638613
42.0135183	3.6386778
42.01244414	3.6387389
42.01136998	3.6385558
42.01029583	3.6386435
42.00922168	3.6386397
42.00814753	3.6386015
42.00707339	3.6386664
42.00599924	3.6386206
42.0049251	3.6385901
42.00385095	3.638674
42.00277681	3.6385558
42.00170266	3.6385558
42.00062852	3.6387045
41.99955437	3.6386473
41.99848023	3.6385901
41.99740609	3.6385136
41.99633195	3.638571
41.99525781	3.638552
41.99418368	3.6384604
41.99310954	3.6385291
41.9920354	3.6385443
41.99096127	3.6385021
41.98988713	3.6386206
41.988813	3.6385326
41.98773886	3.6384757
41.98666473	3.6384909
41.98559059	3.6384296
41.98451646	3.638552
41.98344232	3.6385062
41.98236818	3.6385062
41.98129405	3.6384985
41.98021992	3.6384757
41.97914578	3.6384642
41.97807165	3.6384718
41.97699751	3.6384871
41.97592338	3.6384871
41.97484924	3.6384144
41.9737751	3.6384716
41.97270096	3.6384449
41.97162682	3.638468
41.97055268	3.6383915
41.96947853	3.6383801
41.96840439	3.6384106
41.96733025	3.6384449
41.96625611	3.6384449
41.96518197	3.6383457
41.96410783	3.6384451
41.96303369	3.6383343
41.96195955	3.6383953
41.96088541	3.6383877
41.95981127	3.6383953
41.95873713	3.6383648
41.95766299	3.6383533
41.95658885	3.6383686
41.9555147	3.6383533
41.95444057	3.6382694
41.95336643	3.6383495
41.95229231	3.6383305
41.95121818	3.6382542
41.95014405	3.6382923
41.94906992	3.6382236
41.94799579	3.6382771
41.94692166	3.6383228
41.94584752	3.6383686
41.94477339	3.6383495
41.94369926	3.6383457
41.94262512	3.6383648
41.94155099	3.6383228
41.94047685	3.6382694
41.93940271	3.6382351
41.93832857	3.6383419
41.93725443	3.6382732
41.93618028	3.6382236
41.93510614	3.6382122
41.934032	3.638258
41.93295787	3.6382771
41.93188373	3.6382656
41.9308096	3.6382008
41.92973545	3.6383038
41.92866131	3.6382275
41.92758717	3.6382618
41.92651303	3.6382351
41.92543889	3.6382427
41.92436475	3.6381702
41.92329061	3.6381512
41.92221648	3.6381626
41.92114235	3.6382465
41.92006822	3.6381283
41.91899409	3.6381741
41.91791996	3.6381779
41.91684583	3.638155
41.9157717	3.638113
41.91469757	3.6382236
41.91362344	3.6381626
41.9125493	3.638113
41.91147517	3.6381321
41.91040104	3.6381283
41.9093269	3.6380825
41.90825277	3.6381054
41.90717863	3.6380444
41.90610449	3.6380672
41.90503035	3.6381283
41.9039562	3.6380901
41.90288206	3.6380482
41.90180792	3.6380787
41.90073378	3.6380939
41.89965964	3.6380441
41.89858549	3.638113
41.89751133	3.6380672
41.89643718	3.6380861
41.89536303	3.6380711
41.89428888	3.6380329
41.89321473	3.6380405
41.89214057	3.6380212
41.89106642	3.6380863
41.88999227	3.6381016
41.88891812	3.6379755
41.88784398	3.6380215
41.88676983	3.6380634
41.88569569	3.6379907
41.88462155	3.6379716
41.8835474	3.6379907
41.88247326	3.6379526
41.88139911	3.6379564
41.88032496	3.6379373
41.87925082	3.6379678
41.87817667	3.6378839
41.87710253	3.6380291
41.87602838	3.6379144
41.87495424	3.637922
41.8738801	3.6379182
41.87280596	3.6379106
41.8717318	3.6379526
41.87065765	3.6379716
41.8695835	3.6378801
41.86850936	3.6379182
41.86743521	3.637922
41.86636105	3.6378648
41.86528689	3.6378915
41.86421273	3.637903
41.86313857	3.6378305
41.86206441	3.6377847
41.86099025	3.637903
41.85991609	3.6378381
41.85884193	3.6378
41.85776777	3.6378725
41.85669362	3.6378381
41.85561947	3.6378267
41.85454532	3.6378534
41.85347117	3.6378267
41.85239702	3.6378343
41.85132288	3.6377237
41.85024872	3.6378801
41.84917456	3.6378534
41.84810041	3.6378191
41.84702626	3.637861
41.84595211	3.6377847
41.84487796	3.6378725
41.8438038	3.6378191
41.84272964	3.6377733
41.84165548	3.6377695
41.84058132	3.6377275
41.83950716	3.6377809
41.83843301	3.6377275
41.83735885	3.6376665
41.8362847	3.6377237
41.83521056	3.6377466
41.83413641	3.6376665
41.83306227	3.6377847
41.83198813	3.6376703
41.83091398	3.6377275
41.82983983	3.6377275
41.82876568	3.6376436
41.82769153	3.6377428
41.82661738	3.6376932
41.82554323	3.6376474
41.82446908	3.6377237
41.82339493	3.6376779
41.82232079	3.6376703
41.82124664	3.6377046
41.82017249	3.6376703
41.81909834	3.6375749
41.81802419	3.6376283
41.81695005	3.6376817
41.8158759	3.6377275
41.81480175	3.6375825
41.81372761	3.6376703
41.81265346	3.6376474
41.81157931	3.6375902
41.81050517	3.6375823
41.80943102	3.6376092
41.80835686	3.6375825
41.80728271	3.6375558
41.80620856	3.637655
41.80513441	3.6375442
41.80406026	3.6375902
41.8029861	3.6376131
41.80191194	3.6374984
41.80083778	3.6376512
41.79976363	3.6375098
41.79868947	3.6375022
41.79761531	3.6375825
41.79654115	3.6374984
41.795467	3.6375978
41.79439286	3.6374831
41.79331871	3.637594
41.79224456	3.6374946
41.79117041	3.6375368
41.79009625	3.6374793
41.7890221	3.6374946
41.78794795	3.6374564
41.7868738	3.6375368
41.78579964	3.6375136
41.7847255	3.6374907
41.78365135	3.6374831
41.7825772	3.6375175
41.78150304	3.6374602
41.78042889	3.6374717
41.77935473	3.637445
41.77828058	3.6374717
41.77720643	3.6373115
41.77613228	3.6375022
41.77505813	3.6374755
41.77398398	3.6374679
41.77290983	3.6374526
41.77183567	3.6375175
41.77076152	3.6374602
41.76968737	3.6374221
41.76861321	3.6374526
41.76753906	3.6373878
41.76646491	3.6373382
41.76539075	3.6372886
41.76431659	3.637342
41.76324243	3.6373801
41.76216828	3.6373916
41.76109412	3.6374221
41.76001997	3.6373878
41.75894582	3.6373343
41.75787166	3.6373038
41.75679751	3.6373801
41.75572335	3.6372199
41.7546492	3.6373382
41.75357504	3.6372886
41.75250088	3.6373725
41.75142673	3.6373153
41.75035257	3.6372809
41.74927842	3.6373572
41.74820427	3.6373267
41.74713013	3.6372848
41.74605598	3.6373153
41.74498182	3.6371627
41.74390767	3.6372733
41.74283351	3.6372275
41.74175936	3.6372771
41.74068521	3.6372352
41.73961106	3.6372695
41.73853691	3.6372275
41.73746276	3.637239
41.73638861	3.6371894
41.73531447	3.6372466
41.73424033	3.6372199
41.73316618	3.6372619
41.73209203	3.6371129
41.73101789	3.6372619
41.72994374	3.637197
41.7288696	3.6372466
41.72779545	3.6372085
41.7267213	3.6371589
41.72564716	3.6372581
41.72457302	3.6371436
41.72349887	3.6371284
41.72242473	3.6370864
41.72135058	3.6371627
41.72027644	3.6372123
41.71920229	3.6370788
41.71812814	3.6370864
41.71705398	3.6371703
41.71597982	3.6371436
41.71490568	3.6371398
41.71383153	3.6370556
41.71275739	3.637136
41.71168324	3.6370175
41.71060909	3.6370902
41.70953494	3.6371093
41.70846079	3.636987
41.70738664	3.6370709
41.70631248	3.6371512
41.70523834	3.6370366
41.70416418	3.6370823
41.70309003	3.6370289
41.70201588	3.6370327
41.70094174	3.6370633
41.69986759	3.6370175
41.69879345	3.6369641
41.69771931	3.6370595
41.69664517	3.6370251
41.69557103	3.6369641
41.6944969	3.6370747
41.69342276	3.6369755
41.69234863	3.6370289
41.69127449	3.6369107
41.69020036	3.6370289
41.68912623	3.6369832
41.68805209	3.6369717
41.68697796	3.6369488
41.68590382	3.6368992
41.68482968	3.6369755
41.68375554	3.6369565
41.6826814	3.636987
41.68160725	3.6369336
41.6805331	3.6369717
41.67945896	3.6370099
41.67838482	3.6369145
41.67731068	3.6368878
41.67623654	3.6368992
41.67516241	3.6369641
41.67408827	3.6368878
41.67301413	3.6369183
41.67193999	3.6368458
41.67086585	3.6368535
41.66979171	3.6369488
41.66871757	3.6369298
41.66764343	3.6369145
41.6665693	3.6368458
41.66549516	3.6368649
41.66442104	3.6368687
41.66334691	3.636945
41.66227277	3.6368306
41.66119863	3.6368001
41.66012449	3.6369259
41.65905036	3.6368763
41.65797622	3.6368992
41.65690208	3.6368344
41.65582794	3.6368306
41.65475379	3.6368268
41.65367965	3.6367505
41.65260551	3.6368115
41.65153136	3.6368229
41.65045722	3.6368687
41.64938309	3.6368306
41.64830894	3.6367695
41.6472348	3.6367848
41.64616065	3.6368306
41.6450865	3.6367428
41.64401236	3.6367352
41.64293821	3.6367581
41.64186406	3.6367314
41.64078991	3.6367543
41.63971576	3.6368268
41.63864162	3.6367886
41.63756746	3.6367352
41.63649331	3.6367695
41.63541917	3.6367924
41.63434502	3.6367886
41.63327088	3.6368496
41.63219673	3.636781
41.63112258	3.6367619
41.63004844	3.6366434
41.62897429	3.6367695
41.62790014	3.6366472
41.626826	3.6366472
41.62575185	3.6367428
41.6246777	3.6367047
41.62360355	3.6366971
41.6225294	3.6366627
41.62145525	3.6366014
41.6203811	3.6366627
41.61930695	3.6366358
41.6182328	3.6366587
41.61715865	3.6366284
41.6160845	3.6366282
41.61501035	3.6366971
41.6139362	3.6366358
41.61286206	3.6365938
41.61178792	3.6366014
41.61071378	3.6365862
41.60963963	3.6365633
41.60856549	3.6366091
41.60749135	3.6365328
41.6064172	3.636548
41.60534306	3.6366055
41.60426891	3.6366053
41.60319477	3.63659
41.60212061	3.6365557
41.60104647	3.6365862
41.59997232	3.6364679
41.59889817	3.6365366
41.59782402	3.6364679
41.59674988	3.6364298
41.59567573	3.6364908
41.59460158	3.6365252
41.59352743	3.6365557
41.59245328	3.6364679
41.59137914	3.6364985
41.59030498	3.6364756
41.58923083	3.6364794
41.58815669	3.6365519
41.58708254	3.6364336
41.58600839	3.6364641
41.58493424	3.6364641
41.58386009	3.6364565
41.58278594	3.6364336
41.58171179	3.6364374
41.58063764	3.6364717
41.5795635	3.6364412
41.57848936	3.6363993
41.57741521	3.6364031
41.57634107	3.6364183
41.57526693	3.6364603
41.57419279	3.6364336
41.57311865	3.6364183
41.57204451	3.636445
41.57097037	3.6363916
41.56989623	3.6364183
41.56882208	3.6363955
41.56774793	3.6364222
41.56667379	3.6364031
41.56559965	3.6363001
41.56452551	3.6363039
41.56345136	3.6364222
41.56237722	3.6363688
41.56130309	3.636384
41.56022895	3.6363726
41.5591548	3.6363306
41.55808067	3.6362886
41.55700652	3.6363382
41.55593238	3.6362429
41.55485823	3.6363153
41.55378408	3.6363153
41.55270994	3.6362619
41.55163579	3.6363001
41.55056164	3.6363039
41.5494875	3.6362925
41.54841335	3.6362925
41.54733921	3.6363611
41.54626506	3.6363611
41.54519092	3.6362123
41.54411677	3.6363993
41.54304263	3.6362619
41.54196848	3.6362085
41.54089434	3.6363001
41.53982019	3.6362276
41.53874605	3.6362772
41.53767191	3.6363077
41.53659776	3.6361015
41.53552362	3.6361969
41.53444948	3.6362619
41.53337533	3.6361742
41.53230118	3.6361549
41.53122704	3.6362886
41.5301529	3.6362886
41.52907875	3.6362274
41.52800461	3.6362429
41.52693047	3.6362696
41.52585633	3.6362352
41.52478219	3.6361549
41.52370805	3.6361742
41.52263391	3.6361358
41.52155978	3.6362009
41.52048564	3.6362314
41.51941151	3.6361091
41.51833738	3.6361701
41.51726325	3.6361892
41.51618911	3.6361282
41.51511498	3.6361091
41.51404084	3.6360862
41.51296671	3.6362658
41.51189257	3.6361244
41.51081844	3.6361396
41.50974431	3.6361167
41.50867017	3.6360939
41.50759603	3.6360633
41.5065219	3.6360862
41.50544777	3.636132
41.50437363	3.6360328
41.50329949	3.636071
41.50222535	3.6361396
41.50115121	3.6361167
41.50007706	3.6360557
41.49900292	3.6360939
41.49792877	3.6360252
41.49685462	3.6360443
41.49578047	3.6359565
41.49470632	3.6361167
41.49363218	3.6360557
41.49255803	3.6360061
41.49148388	3.6359985
41.49040973	3.6359794
41.48933559	3.6359642
41.48826145	3.6360176
41.48718731	3.6359756
41.48611316	3.6359565
41.48503901	3.636029
41.48396486	3.635987
41.4828907	3.6359603
41.48181655	3.6359184
41.48074239	3.6359565
41.47966823	3.6359336
41.47859407	3.6360252
41.47751991	3.6359146
41.47644575	3.6359451
41.47537159	3.635926
41.47429743	3.6359222
41.47322327	3.6359031
41.47214911	3.6359527
41.47107495	3.6359146
41.47000079	3.6358764
41.46892664	3.6359031
41.46785248	3.6358039
41.46677832	3.635865
41.46570417	3.6357391
41.46463001	3.6359489
41.46355585	3.6358879
41.4624817	3.6358039
41.46140754	3.6358304
41.46033339	3.6358306
41.45925924	3.6358001
41.45818509	3.6358001
41.45711094	3.6357887
41.45603678	3.6358268
41.45496262	3.6357772
41.45388847	3.6358573
41.45281431	3.6357696
41.45174016	3.6357887
41.45066601	3.6358039
41.44959187	3.6358192
41.44851772	3.6357579
41.44744358	3.6357274
41.44636943	3.6358192
41.44529528	3.6357925
41.44422114	3.6358306
41.44314699	3.635781
41.44207286	3.6357467
41.44099872	3.6358001
41.43992457	3.63572
41.43885043	3.6356702
41.43777629	3.6357849
41.43670214	3.6356969
41.43562798	3.6356969
41.43455384	3.6356702
41.4334797	3.6356473
41.43240555	3.6357391
41.4313314	3.6357236
41.43025726	3.6356206
41.42918312	3.635674
41.42810897	3.6356854
41.42703482	3.6356397
41.42596068	3.6356206
41.42488655	3.6356702
41.42381241	3.6357007
41.42273827	3.635632
41.42166414	3.6355977
41.42059	3.6357045
41.41951586	3.6355824
41.41844173	3.6355596
41.41736759	3.6356435
41.41629345	3.635613
41.41521931	3.6356359
41.41414516	3.6356206
41.41307102	3.6356206
41.41199688	3.6355977
41.41092273	3.6355786
41.40984858	3.6355481
41.40877443	3.6355977
41.40770028	3.6355214
41.40662614	3.6355977
41.405552	3.6356549
41.40447784	3.6355062
41.4034037	3.6356015
41.40232955	3.6355443
41.4012554	3.635571
41.40018126	3.6356053
41.3991071	3.6354871
41.39803295	3.6354947
41.3969588	3.6355252
41.39588465	3.6354795
41.3948105	3.635468
41.39373635	3.6355062
41.3926622	3.6354756
41.39158805	3.635529
41.39051389	3.6355252
41.38943974	3.6354833
41.38836558	3.635529
41.38729142	3.6354718
41.38621726	3.6354451
41.3851431	3.6354184
41.38406894	3.635468
41.38299478	3.6354527
41.38192062	3.6354604
41.38084646	3.6354108
41.3797723	3.6353803
41.37869813	3.6354375
41.37762397	3.6354222
41.37654981	3.6354642
41.37547565	3.6355062
41.3744015	3.6354184
41.37332734	3.6353383
41.37225318	3.6354222
41.37117901	3.6354985
41.37010485	3.6354604
41.3690307	3.6354146
41.36795654	3.635323
41.36688238	3.6354642
41.36580822	3.6353536
41.36473407	3.6354032
41.36365991	3.635323
41.36258574	3.6353612
41.36151159	3.6353574
41.36043742	3.6353574
41.35936326	3.6353002
41.3582891	3.6353383
41.35721493	3.6352887
41.35614077	3.6352618
41.35506661	3.6352923
41.35399245	3.6353688
41.35291829	3.635365
41.35184414	3.6353002
41.35076999	3.6353037
41.34969583	3.6352351
41.34862168	3.6353154
41.34754752	3.6352465
41.34647336	3.6351855
41.34539921	3.6352122
41.34432505	3.6352389
41.3432509	3.6352274
41.34217675	3.6351969
41.3411026	3.635258
41.34002845	3.635277
41.3389543	3.6352236
41.33788015	3.6352427
41.33680599	3.6351702
41.33573185	3.6352656
41.33465771	3.6352274
41.33358357	3.6351511
41.33250943	3.635216
41.33143529	3.6351092
41.33036115	3.6351779
41.32928701	3.6351626
41.32821287	3.6351702
41.32713872	3.6351283
41.32606458	3.6351283
41.32499043	3.6351931
41.32391628	3.6351588
41.32284213	3.6351321
41.32176798	3.6351511
41.32069384	3.6351321
41.31961969	3.6350329
41.31854554	3.635174
41.3174714	3.6349986
41.31639725	3.6351626
41.31532311	3.6351473
41.31424897	3.6351588
41.31317482	3.6350672
41.31210067	3.6350482
41.31102651	3.6350749
41.30995236	3.6351244
41.30887822	3.6350863
41.30780407	3.6351016
41.30672992	3.6350329
41.30565577	3.635113
41.30458161	3.6350405
41.30350745	3.6350024
41.3024333	3.6350214
41.30135914	3.6349986
41.30028499	3.6350062
41.29921083	3.6350329
41.29813668	3.6350482
41.29706254	3.6349833
41.2959884	3.63501
41.29491426	3.6349986
41.29384012	3.6349223
41.29276599	3.6349146
41.29169185	3.6349719
41.29061771	3.634907
41.28954357	3.6350024
41.28846943	3.634949
41.28739529	3.6350901
41.28632115	3.6349185
41.28524701	3.6349223
41.28417287	3.6350253
41.28309873	3.6348956
41.28202459	3.6349757
41.28095045	3.6349719
41.27987631	3.6349337
41.27880217	3.634907
41.27772803	3.6349146
41.27665388	3.6349528
41.27557974	3.6349261
41.27450559	3.6348765
41.27343145	3.6349299
41.27235731	3.634907
41.27128318	3.6348803
41.27020904	3.6349108
41.26913489	3.6348841
41.26806074	3.6348994
41.2669866	3.6349185
41.26591246	3.6347733
41.26483831	3.6348267
41.26376416	3.6348956
41.26269001	3.6348078
41.26161586	3.6348193
41.26054171	3.6347694
41.25946756	3.6348228
41.25839341	3.6348422
41.25731927	3.6347694
41.25624512	3.6348727
41.25517097	3.6347389
41.25409682	3.6347656
41.25302267	3.6347427
41.25194851	3.6347351
41.25087436	3.634819
41.24980021	3.6347427
41.24872606	3.6347771
41.2476519	3.6347618
41.24657774	3.634716
41.24550359	3.6346931
41.24442943	3.6347389
41.24335527	3.6347275
41.24228111	3.6347198
41.24120695	3.6346207
41.24013279	3.6347198
41.23905862	3.6347351
41.23798445	3.6347427
41.23691029	3.6346474
41.23583612	3.6346626
41.23476195	3.6347275
41.23368777	3.6347313
41.2326136	3.6346245
41.23153944	3.6346436
41.23046527	3.6346626
41.2293911	3.6346664
41.22831694	3.6346245
41.22724278	3.6346359
41.22616863	3.634613
41.22509447	3.6346626
41.22402031	3.6346436
41.22294615	3.6346054
41.221872	3.6346321
41.22079784	3.6345711
41.2197237	3.6345749
41.21864955	3.6346245
41.2175754	3.6346397
41.21650125	3.6345673
41.2154271	3.634552
41.21435296	3.634594
41.21327881	3.6346245
41.21220465	3.6345558
41.2111305	3.6346169
41.21005635	3.6345749
41.20898221	3.6345673
41.20790806	3.6345024
41.20683391	3.6345482
41.20575975	3.6345634
41.20468559	3.6345901
41.20361144	3.6345444
41.20253729	3.634449
41.20146313	3.6344681
41.20038898	3.6344795
41.19931482	3.6344833
41.19824067	3.6345406
41.19716651	3.6344872
41.19609236	3.6344757
41.1950182	3.6344872
41.19394404	3.6345139
41.19286989	3.6344795
41.19179573	3.6344833
41.19072156	3.6344566
41.1896474	3.634388
41.18857324	3.6345482
41.18749908	3.6344833
41.18642492	3.6344376
41.18535077	3.6344719
41.18427662	3.6344795
41.18320247	3.6343992
41.18212832	3.6344261
41.18105417	3.6343534
41.17998001	3.6345291
41.17890585	3.6343877
41.1778317	3.6344337
41.17675754	3.6344414
41.17568339	3.6343915
41.17460923	3.6344032
41.17353507	3.6343992
41.17246091	3.6343381
41.17138675	3.634346
41.1703126	3.634403
41.16923844	3.6343803
41.16816428	3.6342924
41.16709012	3.6343801
41.16601596	3.6342733
41.16494179	3.6343803
41.16386763	3.6343994
41.16279348	3.6343992
41.16171931	3.634361
41.16064516	3.6343076
41.15957099	3.6343153
41.15849683	3.6343343
41.15742267	3.6343956
41.15634851	3.6343267
41.15527435	3.6342885
41.15420019	3.6343343
41.15312604	3.6343153
41.15205188	3.6343038
41.15097772	3.6342237
41.14990356	3.6342771
41.1488294	3.6342618
41.14775522	3.634197
41.14668105	3.6342542
41.14560689	3.6343076
41.14453273	3.6342695
41.14345857	3.634258
41.14238442	3.6342733
41.14131027	3.6341779
41.14023611	3.6341894
41.13916196	3.6342161
41.13808781	3.6342046
41.13701366	3.6342313
41.13593951	3.6341817
41.13486536	3.6342199
41.1337912	3.6341741
41.13271705	3.6342237
41.13164289	3.6341131
41.13056874	3.6342199
41.12949459	3.6341627
41.12842043	3.634136
41.12734627	3.6341474
41.12627212	3.6342084
41.12519797	3.6341741
41.12412382	3.6341016
41.12304966	3.6341741
41.12197552	3.6341436
41.12090136	3.6340978
41.11982721	3.6341283
41.11875305	3.634197
41.11767889	3.6341474
41.11660473	3.6341016
41.11553058	3.6340826
41.11445642	3.6340902
41.11338226	3.634052
41.1123081	3.6341054
41.11123394	3.6341245
41.11015976	3.6340978
41.10908559	3.6340215
41.10801143	3.634052
41.10693727	3.6340063
41.10586311	3.6340024
41.10478895	3.6340215
41.10371478	3.6340711
41.10264062	3.6341283
41.10156646	3.6341207
41.1004923	3.6340711
41.09941814	3.6340253
41.09834399	3.6340292
41.09726983	3.6340864
41.09619568	3.6339948
41.09512153	3.6340406
41.09404738	3.6341093
41.09297322	3.633991
41.09189906	3.6339872
41.0908249	3.6340368
41.08975074	3.6339986
41.08867657	3.6340177
41.0876024	3.6339567
41.08652824	3.6340139
41.08545407	3.6339374
41.08437991	3.6339414
41.08330574	3.6340139
41.08223157	3.63393
41.08115741	3.6338573
41.08008324	3.6339223
41.07900907	3.6339145
41.07793491	3.6339529
41.07686075	3.6339834
41.07578659	3.6339147
41.07471243	3.6339335
41.07363828	3.6338992
41.07256412	3.6338725
41.07148997	3.6338458
41.07041582	3.6338305
41.06934167	3.6338573
41.06826753	3.6338191
41.06719339	3.63393
41.06611925	3.6338
41.06504511	3.6337237
41.06397097	3.6338534
41.06289683	3.6338153
41.06182268	3.6338115
41.06074853	3.6337619
41.05967438	3.6338458
41.05860023	3.6338992
41.05752608	3.6338153
41.05645193	3.6338956
41.05537779	3.6337276
41.05430364	3.6337886
41.05322949	3.6337619
41.05215534	3.6337886
41.0510812	3.6337848
41.05000705	3.633842
41.04893289	3.6338305
41.04785874	3.6337199
41.04678459	3.6338
41.04571044	3.6337047
41.04463629	3.633781
41.04356214	3.6338229
41.04248799	3.6337008
41.04141384	3.6337924
41.04033969	3.6337771
41.03926554	3.6337237
41.03819139	3.6337352
41.03711723	3.633739
41.03604309	3.6336818
41.03496894	3.6337466
41.0338948	3.6336665
41.03282065	3.6337276
41.03174651	3.6337657
41.03067237	3.6337581
41.02959823	3.633636
41.02852407	3.6337504
41.02744992	3.6336322
41.02637577	3.6336589
41.02530162	3.6336474
41.02422747	3.6337428
41.02315332	3.6336589
41.02207918	3.6336856
41.02100503	3.633678
41.01993089	3.6336398
41.01885675	3.6336169
41.01778261	3.6336551
41.01670847	3.6336093
41.01563432	3.6336284
41.01456018	3.6336398
41.01348604	3.6335788
41.01241191	3.633636
41.01133777	3.6335864
41.01026363	3.6335673
41.00918949	3.6335864
41.00811535	3.6335559
41.00704121	3.6335216
41.00596706	3.633575
41.00489292	3.6335368
41.00381877	3.6335254
41.00274463	3.6334872
41.00167048	3.6335139
41.00059633	3.6335254
40.99952218	3.6334872
40.99844803	3.6335368
40.99737388	3.6335061
40.99629972	3.6334221
40.99522557	3.6335483
40.99415142	3.6335063
40.99307727	3.6335216
40.99200311	3.6335483
40.99092896	3.6334949
40.98985481	3.6335216
40.98878066	3.6333878
40.98770652	3.6335063
40.98663237	3.6335139
40.98555822	3.6334376
40.98448407	3.6335216
40.98340992	3.6334949
40.98233577	3.6334145
40.98126163	3.6334031
40.98018749	3.6334298
40.97911335	3.6334069
40.9780392	3.6334336
40.97696506	3.6334527
40.97589092	3.6333954
40.97481678	3.6333153
40.97374263	3.6334679
40.97266849	3.6334412
40.97159434	3.6333458
40.97052019	3.6333764
40.96944604	3.6333115
40.96837189	3.6332924
40.96729775	3.633342
40.9662236	3.6333764
40.96514945	3.6333001
40.9640753	3.6332924
40.96300116	3.6333992
40.961927	3.6333458
40.96085284	3.6333191
40.95977869	3.6333764
40.95870452	3.6333344
40.95763037	3.633239
40.95655621	3.6333306
40.95548205	3.6333039
40.95440789	3.6332772
40.95333374	3.6332657
40.95225958	3.6332848
40.95118542	3.6332848
40.95011126	3.6332963
40.94903709	3.6332734
40.94796293	3.6332314
40.94688876	3.6332085
40.9458146	3.6332695
40.94474045	3.6333001
40.94366629	3.6332543
40.94259214	3.6332123
40.94151799	3.6332238
40.94044384	3.6332238
40.93936968	3.6332505
40.93829553	3.6332543
40.93722138	3.6331627
40.93614723	3.6331742
40.93507308	3.6331894
40.93399893	3.6331284
40.93292478	3.6332657
40.93185064	3.6330826
40.9307765	3.6331627
40.92970235	3.6331666
40.9286282	3.6331894
40.92755405	3.6330788
40.9264799	3.63322
40.92540576	3.6331894
40.92433161	3.6331284
40.92325747	3.6331818
40.92218332	3.6331322
40.92110918	3.6332123
40.92003504	3.6331322
40.9189609	3.6331055
40.91788675	3.6330979
40.91681261	3.6331131
40.91573847	3.6331437
40.91466432	3.6331093
40.91359018	3.6330559
40.91251604	3.633075
40.91144191	3.6331551
40.91036777	3.6329985
40.90929363	3.6330979
40.9082195	3.6331246
40.90714536	3.6330864
40.90607122	3.6329947
40.90499708	3.6330445
40.90392294	3.6330292
40.90284879	3.6330292
40.90177465	3.6330292
40.90070051	3.6330941
40.89962637	3.6329641
40.89855223	3.6330941
40.89747809	3.6329489
40.89640395	3.6330137
40.8953298	3.6330442
40.89425565	3.6330941
